dataset_id,data_environment_title,dataset_title,dataset_numberofdata,dataset_description,dataset_end_date,dataset_location,dataset_start_date,dataset_dataenvironment_id,dataset_vers,dataset_times_requested,dataset_data_file_downloads,dataset_number_comments,dataset_datasize,dataset_researchprojectcount,dataset_create_date,update_date,data_environment_id,data_environment_datasetcount,data_environment_description,data_environment_end_date,data_environment_location,data_environment_start_date,data_environment_vers,data_environment_times_requested,data_environment_datasize,data_environment_bounds,data_environment_create_date,data_environment_update_date,tag_category,tag,tag_id
10176,ITS World Congress Connected Vehicle,Traveler Situation Data,1,"Travel Situation data was obtained from the Data Warehouse.  To access TSD from the Data Warehouse, a series of queries were submitted, to the warehouse, and the results of which were returned to our data client – the originator of the query. During the time period in which queries were being submitted only 19 unique messages were obtained.  This is a product of the current mode of operation of the Test Bed, which is, the warehouse only contains a few static messages. These messages are meant to serve as a proxy for future operation in which query submissions will only return message(s) relevant to the context in which a query was submitted.  The messages that are returned per a query submission communicates a pertinent advisor message which is contextualized by location and content.",2014-09-10,Detroit,2014-09-08,10017,181,255,0,0,762181,0,2015-06-18,2015-06-18,10017,4,"The City of Detroit Connected vehicle data environment contains data that were collected during a queue length estimation field test being conducted in the Southeast Michigan test bed, during the 2014 Intelligent Transportation Systems World Congress.  The primary goal of this field test is to use connected vehicles, in a connected environment, to support a queue estimation algorithm. Additionally, this field test demonstrated a real-world implementation of a connected vehicle environment, while showcasing the operation of its Data Warehouse and Data Clearinghouse, which are intended to support connected vehicle research. Nine instrumented vehicles were a part of this field test.  Their data, along with data from instrumented intersections in the test bed and number of travel information messages were obtained via subscriptions to the Data Warehouse and Clearinghouse.  As for the queue length data, those were collected by researchers in the field, with the aid of video recordings during the field test.  This Data Environment includes 4 data sets: 1) Vehicle Situation Data, 2) Intersection Situational Data, Traveler Situation Data and the Queue Length Data sets.",2014-09-10,Detroit,2014-09-08,881,1297,846072751,42.30:-83.11:42.30:-83.11,2015-06-18,2015-06-19,Location,detroit,10015.0
10177,ITS World Congress Connected Vehicle,Queue Length,10,"The Queue Length data set contains data that were collected at the intersection of Larned and Shelby streets.  
			This data is a manual count of queued vehicles on Larned St. taken about every 10 seconds for continuous periods, on the three 
			days during which the experiment ran. The counts include the total number of queued vehicles at the intersection, in each of the three 
			lanes at the intersection, along with the number of connected vehicles in the queue. The manual queue count data is the ground truth of the 
			queue lengths seen on Larned Street, at its intersection with Shelby Street.  Note, this ambient queue may include non-experimental vehicles as well as experimental 
			connected vehicles. The queue measurements were made for this mixed case, with the number of connected vehicles in a given queue being specified. This data can be used
			in conjunction with the SPaT data in this data environment to test queue length estimation algorithms.  Six videos accompany this data set. 
			<br/>These files are intended to primarily convey additional contextual information regarding the conditions under which queue length measurements were collected.",2014-09-10,Detroit,2014-09-08,10017,259,461,0,0,728823819,0,2015-06-18,2015-06-18,10017,4,"The City of Detroit Connected vehicle data environment contains data that were collected during a queue length estimation field test being conducted in the Southeast Michigan test bed, during the 2014 Intelligent Transportation Systems World Congress.  The primary goal of this field test is to use connected vehicles, in a connected environment, to support a queue estimation algorithm. Additionally, this field test demonstrated a real-world implementation of a connected vehicle environment, while showcasing the operation of its Data Warehouse and Data Clearinghouse, which are intended to support connected vehicle research. Nine instrumented vehicles were a part of this field test.  Their data, along with data from instrumented intersections in the test bed and number of travel information messages were obtained via subscriptions to the Data Warehouse and Clearinghouse.  As for the queue length data, those were collected by researchers in the field, with the aid of video recordings during the field test.  This Data Environment includes 4 data sets: 1) Vehicle Situation Data, 2) Intersection Situational Data, Traveler Situation Data and the Queue Length Data sets.",2014-09-10,Detroit,2014-09-08,881,1297,846072751,42.30:-83.11:42.30:-83.11,2015-06-18,2015-06-19,Frequency,less than 1 min.,13.0
10177,ITS World Congress Connected Vehicle,Queue Length,10,"The Queue Length data set contains data that were collected at the intersection of Larned and Shelby streets.  
			This data is a manual count of queued vehicles on Larned St. taken about every 10 seconds for continuous periods, on the three 
			days during which the experiment ran. The counts include the total number of queued vehicles at the intersection, in each of the three 
			lanes at the intersection, along with the number of connected vehicles in the queue. The manual queue count data is the ground truth of the 
			queue lengths seen on Larned Street, at its intersection with Shelby Street.  Note, this ambient queue may include non-experimental vehicles as well as experimental 
			connected vehicles. The queue measurements were made for this mixed case, with the number of connected vehicles in a given queue being specified. This data can be used
			in conjunction with the SPaT data in this data environment to test queue length estimation algorithms.  Six videos accompany this data set. 
			<br/>These files are intended to primarily convey additional contextual information regarding the conditions under which queue length measurements were collected.",2014-09-10,Detroit,2014-09-08,10017,259,461,0,0,728823819,0,2015-06-18,2015-06-18,10017,4,"The City of Detroit Connected vehicle data environment contains data that were collected during a queue length estimation field test being conducted in the Southeast Michigan test bed, during the 2014 Intelligent Transportation Systems World Congress.  The primary goal of this field test is to use connected vehicles, in a connected environment, to support a queue estimation algorithm. Additionally, this field test demonstrated a real-world implementation of a connected vehicle environment, while showcasing the operation of its Data Warehouse and Data Clearinghouse, which are intended to support connected vehicle research. Nine instrumented vehicles were a part of this field test.  Their data, along with data from instrumented intersections in the test bed and number of travel information messages were obtained via subscriptions to the Data Warehouse and Clearinghouse.  As for the queue length data, those were collected by researchers in the field, with the aid of video recordings during the field test.  This Data Environment includes 4 data sets: 1) Vehicle Situation Data, 2) Intersection Situational Data, Traveler Situation Data and the Queue Length Data sets.",2014-09-10,Detroit,2014-09-08,881,1297,846072751,42.30:-83.11:42.30:-83.11,2015-06-18,2015-06-19,Data Type,signal,128.0
10177,ITS World Congress Connected Vehicle,Queue Length,10,"The Queue Length data set contains data that were collected at the intersection of Larned and Shelby streets.  
			This data is a manual count of queued vehicles on Larned St. taken about every 10 seconds for continuous periods, on the three 
			days during which the experiment ran. The counts include the total number of queued vehicles at the intersection, in each of the three 
			lanes at the intersection, along with the number of connected vehicles in the queue. The manual queue count data is the ground truth of the 
			queue lengths seen on Larned Street, at its intersection with Shelby Street.  Note, this ambient queue may include non-experimental vehicles as well as experimental 
			connected vehicles. The queue measurements were made for this mixed case, with the number of connected vehicles in a given queue being specified. This data can be used
			in conjunction with the SPaT data in this data environment to test queue length estimation algorithms.  Six videos accompany this data set. 
			<br/>These files are intended to primarily convey additional contextual information regarding the conditions under which queue length measurements were collected.",2014-09-10,Detroit,2014-09-08,10017,259,461,0,0,728823819,0,2015-06-18,2015-06-18,10017,4,"The City of Detroit Connected vehicle data environment contains data that were collected during a queue length estimation field test being conducted in the Southeast Michigan test bed, during the 2014 Intelligent Transportation Systems World Congress.  The primary goal of this field test is to use connected vehicles, in a connected environment, to support a queue estimation algorithm. Additionally, this field test demonstrated a real-world implementation of a connected vehicle environment, while showcasing the operation of its Data Warehouse and Data Clearinghouse, which are intended to support connected vehicle research. Nine instrumented vehicles were a part of this field test.  Their data, along with data from instrumented intersections in the test bed and number of travel information messages were obtained via subscriptions to the Data Warehouse and Clearinghouse.  As for the queue length data, those were collected by researchers in the field, with the aid of video recordings during the field test.  This Data Environment includes 4 data sets: 1) Vehicle Situation Data, 2) Intersection Situational Data, Traveler Situation Data and the Queue Length Data sets.",2014-09-10,Detroit,2014-09-08,881,1297,846072751,42.30:-83.11:42.30:-83.11,2015-06-18,2015-06-19,Data Type,queue length,10016.0
10177,ITS World Congress Connected Vehicle,Queue Length,10,"The Queue Length data set contains data that were collected at the intersection of Larned and Shelby streets.  
			This data is a manual count of queued vehicles on Larned St. taken about every 10 seconds for continuous periods, on the three 
			days during which the experiment ran. The counts include the total number of queued vehicles at the intersection, in each of the three 
			lanes at the intersection, along with the number of connected vehicles in the queue. The manual queue count data is the ground truth of the 
			queue lengths seen on Larned Street, at its intersection with Shelby Street.  Note, this ambient queue may include non-experimental vehicles as well as experimental 
			connected vehicles. The queue measurements were made for this mixed case, with the number of connected vehicles in a given queue being specified. This data can be used
			in conjunction with the SPaT data in this data environment to test queue length estimation algorithms.  Six videos accompany this data set. 
			<br/>These files are intended to primarily convey additional contextual information regarding the conditions under which queue length measurements were collected.",2014-09-10,Detroit,2014-09-08,10017,259,461,0,0,728823819,0,2015-06-18,2015-06-18,10017,4,"The City of Detroit Connected vehicle data environment contains data that were collected during a queue length estimation field test being conducted in the Southeast Michigan test bed, during the 2014 Intelligent Transportation Systems World Congress.  The primary goal of this field test is to use connected vehicles, in a connected environment, to support a queue estimation algorithm. Additionally, this field test demonstrated a real-world implementation of a connected vehicle environment, while showcasing the operation of its Data Warehouse and Data Clearinghouse, which are intended to support connected vehicle research. Nine instrumented vehicles were a part of this field test.  Their data, along with data from instrumented intersections in the test bed and number of travel information messages were obtained via subscriptions to the Data Warehouse and Clearinghouse.  As for the queue length data, those were collected by researchers in the field, with the aid of video recordings during the field test.  This Data Environment includes 4 data sets: 1) Vehicle Situation Data, 2) Intersection Situational Data, Traveler Situation Data and the Queue Length Data sets.",2014-09-10,Detroit,2014-09-08,881,1297,846072751,42.30:-83.11:42.30:-83.11,2015-06-18,2015-06-19,Facility,arterial,120.0
10177,ITS World Congress Connected Vehicle,Queue Length,10,"The Queue Length data set contains data that were collected at the intersection of Larned and Shelby streets.  
			This data is a manual count of queued vehicles on Larned St. taken about every 10 seconds for continuous periods, on the three 
			days during which the experiment ran. The counts include the total number of queued vehicles at the intersection, in each of the three 
			lanes at the intersection, along with the number of connected vehicles in the queue. The manual queue count data is the ground truth of the 
			queue lengths seen on Larned Street, at its intersection with Shelby Street.  Note, this ambient queue may include non-experimental vehicles as well as experimental 
			connected vehicles. The queue measurements were made for this mixed case, with the number of connected vehicles in a given queue being specified. This data can be used
			in conjunction with the SPaT data in this data environment to test queue length estimation algorithms.  Six videos accompany this data set. 
			<br/>These files are intended to primarily convey additional contextual information regarding the conditions under which queue length measurements were collected.",2014-09-10,Detroit,2014-09-08,10017,259,461,0,0,728823819,0,2015-06-18,2015-06-18,10017,4,"The City of Detroit Connected vehicle data environment contains data that were collected during a queue length estimation field test being conducted in the Southeast Michigan test bed, during the 2014 Intelligent Transportation Systems World Congress.  The primary goal of this field test is to use connected vehicles, in a connected environment, to support a queue estimation algorithm. Additionally, this field test demonstrated a real-world implementation of a connected vehicle environment, while showcasing the operation of its Data Warehouse and Data Clearinghouse, which are intended to support connected vehicle research. Nine instrumented vehicles were a part of this field test.  Their data, along with data from instrumented intersections in the test bed and number of travel information messages were obtained via subscriptions to the Data Warehouse and Clearinghouse.  As for the queue length data, those were collected by researchers in the field, with the aid of video recordings during the field test.  This Data Environment includes 4 data sets: 1) Vehicle Situation Data, 2) Intersection Situational Data, Traveler Situation Data and the Queue Length Data sets.",2014-09-10,Detroit,2014-09-08,881,1297,846072751,42.30:-83.11:42.30:-83.11,2015-06-18,2015-06-19,Location,detroit,10015.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Location,"ann arbor, mi",10013.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Data Type,vehicle location,10004.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Facility,all roads,360.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Data Type,onboard equipment (obe),391.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Frequency,less than 1 sec.,10012.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Data Type,speed,17.0
10178,Safety Pilot Model Deployment Data,Basic Safety Message,15,"The files in this Basic Safety Message (BSM) dataset were generated by participating vehicles in the Safety Pilot Model Deployment (SPMD) in Ann Arbor. The  dataset contains 13 types  each communicating different attributes of the vehicles that generated these data.  One key type is the ""BsmP1"" which stores BSM, Part 1, as defined in SAE Standard J2735. This data, describing a vehicle's current location, speed, and heading, which is at times referred to as a ""heartbeat"" message, is a frequently transmitted message (usually at approximately 10Hz) that is meant to increase a vehicle's situational awareness via the use of a variety of applications that exchange safety data regarding a vehicle's state. Other types within this data set communicate the occurrence of specific vehicle based events such as brake application and the status of a vehicle's head lights, wipers, transmission, throttle position and steering angle; to name just a few.",2013-04-30,Michigan,2012-10-01,10018,757,1248,0,17,73271813111,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Data Type,basic safety message (bsm),10011.0
10179,Safety Pilot Model Deployment Data,Data Acquisition System 1,4,"The Data Acquisition System 1 (DAS1) dataset contains 10 types each generated by a Data Acquisition System (DAS) developed by the University of Michigan Transportation Research Institute (UMTRI). The DAS collects audio and video data as well as text. However, given the presence of (Sensitive) Personally Identifiable Information ((S)PII) in the video and audio data, only text-based data are available to the public on the RDE. The data contained in DAS1 dataset provide an equipped vehicle’s kinematic and geospatial information as it traversed the Ann Arbor, MI roadway network during the SPMD. Data from neighboring equipped vehicles as well as a trip summary file that provides a snapshot of driving activities is also present in this data set.",2013-04-30,Michigan,2012-10-01,10018,441,578,0,6,3589528063,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Location,"ann arbor, mi",10013.0
10179,Safety Pilot Model Deployment Data,Data Acquisition System 1,4,"The Data Acquisition System 1 (DAS1) dataset contains 10 types each generated by a Data Acquisition System (DAS) developed by the University of Michigan Transportation Research Institute (UMTRI). The DAS collects audio and video data as well as text. However, given the presence of (Sensitive) Personally Identifiable Information ((S)PII) in the video and audio data, only text-based data are available to the public on the RDE. The data contained in DAS1 dataset provide an equipped vehicle’s kinematic and geospatial information as it traversed the Ann Arbor, MI roadway network during the SPMD. Data from neighboring equipped vehicles as well as a trip summary file that provides a snapshot of driving activities is also present in this data set.",2013-04-30,Michigan,2012-10-01,10018,441,578,0,6,3589528063,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Data Type,vehicle location,10004.0
10179,Safety Pilot Model Deployment Data,Data Acquisition System 1,4,"The Data Acquisition System 1 (DAS1) dataset contains 10 types each generated by a Data Acquisition System (DAS) developed by the University of Michigan Transportation Research Institute (UMTRI). The DAS collects audio and video data as well as text. However, given the presence of (Sensitive) Personally Identifiable Information ((S)PII) in the video and audio data, only text-based data are available to the public on the RDE. The data contained in DAS1 dataset provide an equipped vehicle’s kinematic and geospatial information as it traversed the Ann Arbor, MI roadway network during the SPMD. Data from neighboring equipped vehicles as well as a trip summary file that provides a snapshot of driving activities is also present in this data set.",2013-04-30,Michigan,2012-10-01,10018,441,578,0,6,3589528063,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Facility,all roads,360.0
10179,Safety Pilot Model Deployment Data,Data Acquisition System 1,4,"The Data Acquisition System 1 (DAS1) dataset contains 10 types each generated by a Data Acquisition System (DAS) developed by the University of Michigan Transportation Research Institute (UMTRI). The DAS collects audio and video data as well as text. However, given the presence of (Sensitive) Personally Identifiable Information ((S)PII) in the video and audio data, only text-based data are available to the public on the RDE. The data contained in DAS1 dataset provide an equipped vehicle’s kinematic and geospatial information as it traversed the Ann Arbor, MI roadway network during the SPMD. Data from neighboring equipped vehicles as well as a trip summary file that provides a snapshot of driving activities is also present in this data set.",2013-04-30,Michigan,2012-10-01,10018,441,578,0,6,3589528063,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Data Type,onboard equipment (obe),391.0
10179,Safety Pilot Model Deployment Data,Data Acquisition System 1,4,"The Data Acquisition System 1 (DAS1) dataset contains 10 types each generated by a Data Acquisition System (DAS) developed by the University of Michigan Transportation Research Institute (UMTRI). The DAS collects audio and video data as well as text. However, given the presence of (Sensitive) Personally Identifiable Information ((S)PII) in the video and audio data, only text-based data are available to the public on the RDE. The data contained in DAS1 dataset provide an equipped vehicle’s kinematic and geospatial information as it traversed the Ann Arbor, MI roadway network during the SPMD. Data from neighboring equipped vehicles as well as a trip summary file that provides a snapshot of driving activities is also present in this data set.",2013-04-30,Michigan,2012-10-01,10018,441,578,0,6,3589528063,0,2016-01-06,2016-01-06,10018,6,"The main objectives of the Safety Pilot Model Deployment (SPMD) include the exploration of the real-world effectiveness of connected vehicle safety applications in multi-modal driving conditions, the evaluation of how drivers adapted to the use of this connected vehicle technology, and the identification of potential safety benefits as a result of this connected vehicle technology. The SPMD data environment contains sanitized mobility data elements that were collected from over 2700 vehicles, equipped with connected vehicle technologies, traversing the Ann Arbor, MI transportation network.  Data collected from roadside equipment installed at locations along the transportation network is also included. The data in this data environment was collected during two separate months, October 2012 and April 2013.",2013-04-30,Detroit,2012-10-01,1983,4402,115039316402,42.2710:-83.7262:42.2710:-83.7262,2016-01-06,2016-01-07,Frequency,less than 1 sec.,10012.0
